StartNumber,Rank,Name,AgeClass,Time,Gender,Country,AgeCategory,TimeTotalSeconds,TimeTotalHours
4013,1410,"Svensson, Simon Lynge",45,0 days 03:18:28,men,DEN,1976-1980,11908.0,3.31
6156,1411,"Pedersen, Mikkel Lind",45,0 days 03:18:28,men,DEN,1976-1980,11908.0,3.31
4461,1412,"Meyer, Moritz",35,0 days 03:18:28,men,GER,1986-1990,11908.0,3.31
2736,1413,"Schulz, Finn",30,0 days 03:18:29,men,GER,1991-1995,11909.0,3.31
3596,1414,"Christiansen, Lars",40,0 days 03:18:30,men,GER,1981-1985,11910.0,3.31
3528,1415,"Moser, Tobias",24,0 days 03:18:31,men,GER,1996-2007,11911.0,3.31
2222,1416,"Stumpf, Alexander",40,0 days 03:18:39,men,GER,1981-1985,11919.0,3.31
5127,1417,"Schweigert, Matthias",45,0 days 03:18:41,men,GER,1976-1980,11921.0,3.31
3027,1418,"Salau, Jide",30,0 days 03:18:43,men,GER,1991-1995,11923.0,3.31
3155,1419,"Beilmann, Mathias",40,0 days 03:18:43,men,GER,1981-1985,11923.0,3.31
1530,1420,"Leier, Sven",45,0 days 03:18:44,men,GER,1976-1980,11924.0,3.31
3228,1421,"Müller, Christian",40,0 days 03:18:45,men,GER,1981-1985,11925.0,3.31
2059,1422,"García Castellano, Ricardo",24,0 days 03:18:45,men,ESP,1996-2007,11925.0,3.31
3130,1423,"Klint, Claus",55,0 days 03:18:45,men,DEN,1966-1970,11925.0,3.31
2580,1424,"Diz Murray, Santiago",24,0 days 03:18:46,men,ESP,1996-2007,11926.0,3.31
4403,1425,"Unholtz, Daniel",45,0 days 03:18:46,men,GER,1976-1980,11926.0,3.31
2361,1426,"Evers, Thore",40,0 days 03:18:46,men,GER,1981-1985,11926.0,3.31
5337,1427,"Haller, Stephan",40,0 days 03:18:47,men,GER,1981-1985,11927.0,3.31
5221,1428,"Lischke, Max",35,0 days 03:18:48,men,GER,1986-1990,11928.0,3.31
4215,1429,"Eisenhut, Axel",60,0 days 03:18:48,men,GER,1961-1965,11928.0,3.31
3059,1430,"Hömig, Christian",35,0 days 03:18:48,men,GER,1986-1990,11928.0,3.31
2371,1431,"Lindblom, Henrik",50,0 days 03:18:49,men,SWE,1971-1975,11929.0,3.31
3863,1432,"Bode, Andreas",45,0 days 03:18:50,men,GER,1976-1980,11930.0,3.31
2218,1433,"Suer, Nico",24,0 days 03:18:50,men,GER,1996-2007,11930.0,3.31
3008,1434,"Tirwa, Sebastian",45,0 days 03:18:52,men,GER,1976-1980,11932.0,3.31
10429,1435,"Kalinski, Alexander",40,0 days 03:18:52,men,GER,1981-1985,11932.0,3.31
4466,1436,"Fritzke, Konrad",30,0 days 03:18:53,men,GER,1991-1995,11933.0,3.31
1502,1437,"Schneider, Philipp",24,0 days 03:18:55,men,GER,1996-2007,11935.0,3.32
1674,1438,"Hensler, Peter",24,0 days 03:18:56,men,GER,1996-2007,11936.0,3.32
3245,1439,"Böttcher, Dirk",55,0 days 03:18:56,men,GER,1966-1970,11936.0,3.32
6024,1440,"Ludwig, Friedrich",24,0 days 03:18:57,men,GER,1996-2007,11937.0,3.32
2681,1441,"Dr. Garcia Perez, Miguel Jose",30,0 days 03:18:57,men,MEX,1991-1995,11937.0,3.32
7569,1442,"Stockinger, Christian",30,0 days 03:19:03,men,USA,1991-1995,11943.0,3.32
6124,1443,"Pfanzelt, Thomas",24,0 days 03:19:03,men,GER,1996-2007,11943.0,3.32
3429,1444,"Jockisch, Thorsten",45,0 days 03:19:04,men,GER,1976-1980,11944.0,3.32
2427,1445,"Christensen, Martin Fryd",40,0 days 03:19:06,men,DEN,1981-1985,11946.0,3.32
10565,1446,"Mergner, Robert",40,0 days 03:19:06,men,GER,1981-1985,11946.0,3.32
5146,1447,"Kelling, Andre",35,0 days 03:19:07,men,GER,1986-1990,11947.0,3.32
2428,1448,"Hegelund, Kristian",40,0 days 03:19:10,men,DEN,1981-1985,11950.0,3.32
4474,1449,"Holst, Philipp",35,0 days 03:19:13,men,GER,1986-1990,11953.0,3.32
12484,1450,"Geeraerts, Nicolas",24,0 days 03:19:13,men,BEL,1996-2007,11953.0,3.32
3824,1451,"Norton, Samuel",30,0 days 03:19:13,men,GER,1991-1995,11953.0,3.32
4053,1452,"Fiehl, Florian",30,0 days 03:19:15,men,GER,1991-1995,11955.0,3.32
2403,1453,"Dr. Corrales Saiz, Sergio",30,0 days 03:19:15,men,ESP,1991-1995,11955.0,3.32
4100,1454,"Oblaender, Benjamin",35,0 days 03:19:15,men,GER,1986-1990,11955.0,3.32
2362,1455,"Opitz, Nils",45,0 days 03:19:16,men,GER,1976-1980,11956.0,3.32
4057,1456,"Fiehl, Sebastian",24,0 days 03:19:16,men,GER,1996-2007,11956.0,3.32
